-4.992188E+00	-53.463E-03
-4.988281E+00	-53.236E-03
-4.984375E+00	-53.287E-03
-4.980469E+00	-53.324E-03
-4.976563E+00	-53.061E-03
-4.972656E+00	-52.897E-03
-4.968750E+00	-53.299E-03
-4.964844E+00	-53.337E-03
-4.960938E+00	-53.148E-03
-4.957031E+00	-53.626E-03
-4.953125E+00	-53.236E-03
-4.949219E+00	-53.337E-03
-4.945313E+00	-53.375E-03
-4.941406E+00	-53.425E-03
-4.937500E+00	-53.287E-03
-4.933594E+00	-53.425E-03
-4.929688E+00	-53.802E-03
-4.925781E+00	-53.488E-03
-4.921875E+00	-53.676E-03
-4.917969E+00	-53.262E-03
-4.914063E+00	-53.463E-03
-4.910156E+00	-53.802E-03
-4.906250E+00	-53.287E-03
-4.902344E+00	-53.400E-03
-4.898438E+00	-53.525E-03
-4.894531E+00	-53.425E-03
-4.890625E+00	-53.262E-03
-4.886719E+00	-53.450E-03
-4.882813E+00	-53.676E-03
-4.878906E+00	-53.375E-03
-4.875000E+00	-53.450E-03
-4.871094E+00	-53.123E-03
-4.867188E+00	-53.550E-03
-4.863281E+00	-53.626E-03
-4.859375E+00	-53.287E-03
-4.855469E+00	-53.563E-03
-4.851563E+00	-53.450E-03
-4.847656E+00	-53.852E-03
-4.843750E+00	-53.739E-03
-4.839844E+00	-53.714E-03
-4.835938E+00	-53.337E-03
-4.832031E+00	-53.324E-03
-4.828125E+00	-53.550E-03
-4.824219E+00	-53.513E-03
-4.820313E+00	-53.262E-03
-4.816406E+00	-53.312E-03
-4.812500E+00	-53.425E-03
-4.808594E+00	-53.337E-03
-4.804688E+00	-53.199E-03
-4.800781E+00	-53.450E-03
-4.796875E+00	-53.086E-03
-4.792969E+00	-53.161E-03
-4.789063E+00	-53.349E-03
-4.785156E+00	-53.814E-03
-4.781250E+00	-54.066E-03
-4.777344E+00	-53.751E-03
-4.773438E+00	-53.714E-03
-4.769531E+00	-53.664E-03
-4.765625E+00	-53.802E-03
-4.761719E+00	-53.463E-03
-4.757813E+00	-53.538E-03
-4.753906E+00	-53.626E-03
-4.750000E+00	-53.513E-03
-4.746094E+00	-53.400E-03
-4.742188E+00	-53.337E-03
-4.738281E+00	-53.174E-03
-4.734375E+00	-53.224E-03
-4.730469E+00	-53.161E-03
-4.726563E+00	-53.538E-03
-4.722656E+00	-53.199E-03
-4.718750E+00	-53.287E-03
-4.714844E+00	-53.902E-03
-4.710938E+00	-53.425E-03
-4.707031E+00	-53.463E-03
-4.703125E+00	-53.475E-03
-4.699219E+00	-53.563E-03
-4.695313E+00	-53.400E-03
-4.691406E+00	-53.349E-03
-4.687500E+00	-53.362E-03
-4.683594E+00	-53.274E-03
-4.679688E+00	-53.538E-03
-4.675781E+00	-53.287E-03
-4.671875E+00	-53.814E-03
-4.667969E+00	-53.601E-03
-4.664063E+00	-54.166E-03
-4.660156E+00	-53.789E-03
-4.656250E+00	-53.877E-03
-4.652344E+00	-53.463E-03
-4.648438E+00	-53.525E-03
-4.644531E+00	-54.028E-03
-4.640625E+00	-53.400E-03
-4.636719E+00	-53.701E-03
-4.632813E+00	-53.287E-03
-4.628906E+00	-53.123E-03
-4.625000E+00	-53.048E-03
-4.621094E+00	-53.061E-03
-4.617188E+00	-53.048E-03
-4.613281E+00	-53.538E-03
-4.609375E+00	-53.274E-03
-4.605469E+00	-53.450E-03
-4.601563E+00	-53.148E-03
-4.597656E+00	-53.375E-03
-4.593750E+00	-53.513E-03
-4.589844E+00	-53.550E-03
-4.585938E+00	-52.860E-03
-4.582031E+00	-53.324E-03
-4.578125E+00	-53.023E-03
-4.574219E+00	-53.023E-03
-4.570313E+00	-53.463E-03
-4.566406E+00	-53.161E-03
-4.562500E+00	-53.701E-03
-4.558594E+00	-53.337E-03
-4.554688E+00	-53.236E-03
-4.550781E+00	-52.885E-03
-4.546875E+00	-53.199E-03
-4.542969E+00	-53.249E-03
-4.539063E+00	-53.387E-03
-4.535156E+00	-52.659E-03
-4.531250E+00	-52.897E-03
-4.527344E+00	-53.814E-03
-4.523438E+00	-53.337E-03
-4.519531E+00	-53.274E-03
-4.515625E+00	-53.299E-03
-4.511719E+00	-53.400E-03
-4.507813E+00	-53.349E-03
-4.503906E+00	-53.312E-03
-4.500000E+00	-53.375E-03
-4.496094E+00	-53.387E-03
-4.492188E+00	-53.789E-03
-4.488281E+00	-53.337E-03
-4.484375E+00	-52.646E-03
-4.480469E+00	-53.425E-03
-4.476563E+00	-52.960E-03
-4.472656E+00	-52.872E-03
-4.468750E+00	-51.880E-03
-4.464844E+00	-51.302E-03
-4.460938E+00	-50.724E-03
-4.457031E+00	-50.209E-03
-4.453125E+00	-49.907E-03
-4.449219E+00	-49.631E-03
-4.445313E+00	-48.940E-03
-4.441406E+00	-48.802E-03
-4.437500E+00	-48.425E-03
-4.433594E+00	-47.684E-03
-4.429688E+00	-47.520E-03
-4.425781E+00	-47.181E-03
-4.421875E+00	-46.754E-03
-4.417969E+00	-45.975E-03
-4.414063E+00	-45.824E-03
-4.410156E+00	-46.189E-03
-4.406250E+00	-45.334E-03
-4.402344E+00	-44.694E-03
-4.398438E+00	-45.196E-03
-4.394531E+00	-45.045E-03
-4.390625E+00	-44.216E-03
-4.386719E+00	-43.236E-03
-4.382813E+00	-43.952E-03
-4.378906E+00	-43.576E-03
-4.375000E+00	-42.458E-03
-4.371094E+00	-41.616E-03
-4.367188E+00	-42.307E-03
-4.363281E+00	-41.264E-03
-4.359375E+00	-40.736E-03
-4.355469E+00	-41.189E-03
-4.351563E+00	-41.440E-03
-4.347656E+00	-40.133E-03
-4.343750E+00	-39.292E-03
-4.339844E+00	-39.757E-03
-4.335938E+00	-40.674E-03
-4.332031E+00	-39.392E-03
-4.328125E+00	-38.827E-03
-4.324219E+00	-39.455E-03
-4.320313E+00	-39.568E-03
-4.316406E+00	-38.299E-03
-4.312500E+00	-37.922E-03
-4.308594E+00	-39.066E-03
-4.304688E+00	-38.513E-03
-4.300781E+00	-37.081E-03
-4.296875E+00	-36.892E-03
-4.292969E+00	-38.249E-03
-4.289063E+00	-37.131E-03
-4.285156E+00	-36.302E-03
-4.281250E+00	-36.628E-03
-4.277344E+00	-37.420E-03
-4.273438E+00	-36.063E-03
-4.269531E+00	-35.460E-03
-4.265625E+00	-36.440E-03
-4.261719E+00	-36.390E-03
-4.257813E+00	-34.958E-03
-4.253906E+00	-34.782E-03
-4.250000E+00	-36.239E-03
-4.246094E+00	-35.284E-03
-4.242188E+00	-34.166E-03
-4.238281E+00	-34.066E-03
-4.234375E+00	-35.159E-03
-4.230469E+00	-35.535E-03
-4.226563E+00	-33.500E-03
-4.222656E+00	-33.349E-03
-4.218750E+00	-35.020E-03
-4.214844E+00	-34.757E-03
-4.210938E+00	-32.897E-03
-4.207031E+00	-33.400E-03
-4.203125E+00	-34.568E-03
-4.199219E+00	-33.425E-03
-4.195313E+00	-32.508E-03
-4.191406E+00	-34.028E-03
-4.187500E+00	-34.405E-03
-4.183594E+00	-32.935E-03
-4.179688E+00	-32.633E-03
-4.175781E+00	-33.274E-03
-4.171875E+00	-33.952E-03
