0.000000000000000000e+00	2.373118178573153273e+05
5.398353535353535640e-03	1.015734492683751695e+07
1.079670707070707128e-02	1.958650039404077083e+07
1.619506060606060865e-02	2.854906854758889601e+07
2.159341414141414256e-02	3.706813774592728913e+07
2.699176767676767646e-02	4.516565385545297712e+07
3.239012121212121731e-02	5.286247678498344868e+07
3.778847474747475121e-02	6.017843422270401567e+07
4.318682828282828512e-02	6.713237271402430534e+07
4.858518181818181902e-02	7.374220621192564070e+07
5.398353535353535293e-02	8.002496222486872971e+07
5.938188888888889377e-02	8.599682568114267290e+07
6.478024242424243462e-02	9.167318062265411019e+07
7.017859595959596852e-02	9.706864983556291461e+07
7.557694949494950243e-02	1.021971325198566765e+08
8.097530303030303633e-02	1.070718400949039757e+08
8.637365656565657024e-02	1.117053302332246453e+08
9.177201010101010414e-02	1.161095392101511657e+08
9.717036363636363805e-02	1.202958126527164727e+08
1.025687171717171720e-01	1.242749347669803053e+08
1.079670707070707059e-01	1.280571561190859973e+08
1.133654242424242536e-01	1.316522200416141897e+08
1.187637777777777875e-01	1.350693877332588136e+08
1.241621313131313215e-01	1.383174621164836884e+08
1.295604848484848692e-01	1.414048105146198571e+08
1.349588383838384031e-01	1.443393862068212926e+08
1.403571919191919370e-01	1.471287489164067805e+08
1.457555454545454710e-01	1.497800842853675485e+08
1.511538989898990049e-01	1.523002223852086067e+08
1.565522525252525388e-01	1.546956553118096590e+08
1.619506060606060727e-01	1.569725539096310437e+08
1.673489595959596066e-01	1.591367836683482826e+08
1.727473131313131405e-01	1.611939198328655958e+08
1.781456666666666744e-01	1.631492617656340599e+08
1.835440202020202083e-01	1.650078465982717872e+08
1.889423737373737422e-01	1.667744622076555192e+08
1.943407272727272761e-01	1.684536595499090850e+08
1.997390808080808100e-01	1.700497643840643167e+08
2.051374343434343439e-01	1.715668884155940711e+08
2.105357878787878778e-01	1.730089398885245323e+08
2.159341414141414117e-01	1.743796336534134746e+08
2.213324949494949734e-01	1.756825007371295393e+08
2.267308484848485073e-01	1.769208974390860796e+08
2.321292020202020412e-01	1.780980139773614407e+08
2.375275555555555751e-01	1.792168827069796026e+08
2.429259090909091090e-01	1.802803859315213561e+08
2.483242626262626429e-01	1.812912633281903863e+08
2.537226161616161768e-01	1.822521190054607689e+08
2.591209696969697385e-01	1.831654282114880681e+08
2.645193232323232446e-01	1.840335437105647624e+08
2.699176767676768063e-01	1.848587018440464735e+08
2.753160303030303124e-01	1.856430282913627326e+08
2.807143838383838741e-01	1.863885435459529161e+08
2.861127373737373802e-01	1.870971681202336848e+08
2.915110909090909419e-01	1.877707274930068851e+08
2.969094444444444481e-01	1.884109568120523393e+08
3.023077979797980097e-01	1.890195053640199900e+08
3.077061515151515159e-01	1.895979408231365383e+08
3.131045050505050775e-01	1.901477532896710932e+08
3.185028585858585837e-01	1.906703591285637319e+08
3.239012121212121453e-01	1.911671046181050539e+08
3.292995656565656515e-01	1.916392694180669785e+08
3.346979191919192131e-01	1.920880698662178814e+08
3.400962727272727193e-01	1.925146621117148995e+08
3.454946262626262810e-01	1.929201450934454501e+08
3.508929797979798426e-01	1.933055633709894717e+08
3.562913333333333488e-01	1.936719098154962063e+08
3.616896868686869104e-01	1.940201281674071550e+08
3.670880404040404166e-01	1.943511154676137865e+08
3.724863939393939782e-01	1.946657243683132231e+08
3.778847474747474844e-01	1.949647653295147717e+08
3.832831010101010460e-01	1.952490087068558037e+08
3.886814545454545522e-01	1.955191867361050546e+08
3.940798080808081139e-01	1.957759954194659591e+08
3.994781616161616200e-01	1.960200963185391426e+08
4.048765151515151817e-01	1.962521182585628629e+08
4.102748686868686878e-01	1.964726589483217597e+08
4.156732222222222495e-01	1.966822865198969543e+08
4.210715757575757556e-01	1.968815409922237992e+08
4.264699292929293173e-01	1.970709356622278988e+08
4.318682828282828234e-01	1.972509584271229208e+08
4.372666363636363851e-01	1.974220730412761867e+08
4.426649898989899468e-01	1.975847203108806908e+08
4.480633434343434529e-01	1.977393192295101285e+08
4.534616969696970146e-01	1.978862680574832261e+08
4.588600505050505207e-01	1.980259453478167653e+08
4.642584040404040824e-01	1.981587109214115143e+08
4.696567575757575885e-01	1.982849067939821482e+08
4.750551111111111502e-01	1.984048580571196377e+08
4.804534646464646563e-01	1.985188737157555819e+08
4.858518181818182180e-01	1.986272474841859341e+08
4.912501717171717242e-01	1.987302585427045822e+08
4.966485252525252858e-01	1.988281722567963898e+08
5.020468787878787920e-01	1.989212408607415557e+08
5.074452323232323536e-01	1.990097041073934436e+08
5.128435858585859153e-01	1.990937898858027160e+08
5.182419393939394769e-01	1.991737148082794249e+08
5.236402929292929276e-01	1.992496847684053779e+08
5.290386464646464892e-01	1.993218954714337885e+08
5.344370000000000509e-01	1.993905329384433031e+08
