0.42	0
0.41	0
0.40	0
0.39	0
0.38	0
0.38	0
0.38	0
0.37	0
0.36	0
0.35	0
0.34	0
0.28	-2928.76
0.27	-2755.25
0.26	-2491.21
0.25	-2248.8
0.24	-2049.43
0.23	-1871.62
0.22	-1691.02
0.21	-1504.06
0.2	-1312.2
0.19	-1100.94
0.18	-872.14
0.17	-652.221
0.16	-456.703
0.15	-245.995
0.14	23.5146
0.13	296.816
0.12	523.829
0.11	753.626
0.1	1015.75
0.09	1265.36
0.08	1482.26
0.07	1695.53
0.06	1920.46
0.05	2163.42
0.04	2441.8
0.03	2734.34
0.02	2915.99
